orig_book_index	orig_chapter	orig_verse	orig_subverse	order_by	text
42N	19	2		25800	καὶ ἰδοὺ ἀνὴρ ὀνόματι καλούμενος Ζακχαῖος καὶ αὐτὸς ἦν ἀρχιτελώνης καὶ αὐτὸς πλούσιος
42N	19	3		25810	καὶ ἐζήτει ἰδεῖν τὸν Ἰησοῦν τίς ἐστιν καὶ οὐκ ἠδύνατο ἀπὸ τοῦ ὄχλου ὅτι τῇ ἡλικίᾳ μικρὸς ἦν
42N	19	4		25820	καὶ προδραμὼν εἰς τὸ ἔμπροσθεν ἀνέβη ἐπὶ συκομορέαν ἵνα ἴδῃ αὐτόν ὅτι ἐκείνης ἤμελλεν διέρχεσθαι
42N	19	5		25830	καὶ ὡς ἦλθεν ἐπὶ τὸν τόπον ἀναβλέψας ὁ Ἰησοῦς εἶπεν πρὸς αὐτόν Ζακχαῖε σπεύσας κατάβηθι σήμερον γὰρ ἐν τῷ οἴκῳ σου δεῖ με μεῖναι
42N	19	6		25840	καὶ σπεύσας κατέβη καὶ ὑπεδέξατο αὐτὸν χαίρων
42N	19	7		25850	καὶ ἰδόντες πάντες διεγόγγυζον λέγοντες ὅτι Παρὰ ἁμαρτωλῷ ἀνδρὶ εἰσῆλθεν καταλῦσαι
42N	19	8		25860	σταθεὶς δὲ Ζακχαῖος εἶπεν πρὸς τὸν κύριον Ἰδοὺ τὰ ἡμίσιά μου τῶν ὑπαρχόντων κύριε τοῖς πτωχοῖς δίδωμι καὶ εἴ τινός τι ἐσυκοφάντησα ἀποδίδωμι τετραπλοῦν
42N	19	9		25870	εἶπεν δὲ πρὸς αὐτὸν ὁ Ἰησοῦς ὅτι Σήμερον σωτηρία τῷ οἴκῳ τούτῳ ἐγένετο καθότι καὶ αὐτὸς υἱὸς Ἀβραάμ ἐστιν
42N	19	10		25880	ἦλθεν γὰρ ὁ υἱὸς τοῦ ἀνθρώπου ζητῆσαι καὶ σῶσαι τὸ ἀπολωλός
42N	19	11		25890	Ἀκουόντων δὲ αὐτῶν ταῦτα προσθεὶς εἶπεν παραβολὴν διὰ τὸ ἐγγὺς εἶναι Ἰερουσαλὴμ αὐτὸν καὶ δοκεῖν αὐτοὺς ὅτι παραχρῆμα μέλλει ἡ βασιλεία τοῦ θεοῦ ἀναφαίνεσθαι
42N	19	12		25900	εἶπεν οὖν Ἄνθρωπός τις εὐγενὴς ἐπορεύθη εἰς χώραν μακρὰν λαβεῖν ἑαυτῷ βασιλείαν καὶ ὑποστρέψαι
42N	19	13		25910	καλέσας δὲ δέκα δούλους ἑαυτοῦ ἔδωκεν αὐτοῖς δέκα μνᾶς καὶ εἶπεν πρὸς αὐτούς Πραγματεύσασθε ἐν ᾧ ἔρχομαι
42N	19	14		25920	οἱ δὲ πολῖται αὐτοῦ ἐμίσουν αὐτόν καὶ ἀπέστειλαν πρεσβείαν ὀπίσω αὐτοῦ λέγοντες Οὐ θέλομεν τοῦτον βασιλεῦσαι ἐφ’ ἡμᾶς
42N	19	15		25930	καὶ ἐγένετο ἐν τῷ ἐπανελθεῖν αὐτὸν λαβόντα τὴν βασιλείαν καὶ εἶπεν φωνηθῆναι αὐτῷ τοὺς δούλους τούτους οἷς δεδώκει τὸ ἀργύριον ἵνα γνοῖ τί διεπραγματεύσαντο
42N	19	16		25940	παρεγένετο δὲ ὁ πρῶτος λέγων Κύριε ἡ μνᾶ σου δέκα προσηργάσατο μνᾶς
42N	19	17		25950	καὶ εἶπεν αὐτῷ Εὖγε ἀγαθὲ δοῦλε ὅτι ἐν ἐλαχίστῳ πιστὸς ἐγένου ἴσθι ἐξουσίαν ἔχων ἐπάνω δέκα πόλεων
42N	19	18		25960	καὶ ἦλθεν ὁ δεύτερος λέγων Ἡ μνᾶ σου κύριε ἐποίησεν πέντε μνᾶς
42N	19	19		25970	εἶπεν δὲ καὶ τούτῳ Καὶ σὺ ἐπάνω γίνου πέντε πόλεων
42N	19	20		25980	καὶ ὁ ἕτερος ἦλθεν λέγων Κύριε ἰδοὺ ἡ μνᾶ σου ἣν εἶχον ἀποκειμένην ἐν σουδαρίῳ
42N	19	21		25990	ἐφοβούμην γάρ σε ὅτι ἄνθρωπος αὐστηρὸς εἶ αἴρεις ὃ οὐκ ἔθηκας καὶ θερίζεις ὃ οὐκ ἔσπειρας
42N	19	22		26000	λέγει αὐτῷ Ἐκ τοῦ στόματός σου κρίνω σε πονηρὲ δοῦλε ᾔδεις ὅτι ἐγὼ ἄνθρωπος αὐστηρός εἰμι αἴρων ὃ οὐκ ἔθηκα καὶ θερίζων ὃ οὐκ ἔσπειρα
42N	19	23		26010	καὶ διὰ τί οὐκ ἔδωκάς μου τὸ ἀργύριον ἐπὶ τράπεζαν κἀγὼ ἐλθὼν σὺν τόκῳ ἂν αὐτὸ ἔπραξα
42N	19	24		26020	καὶ τοῖς παρεστῶσιν εἶπεν Ἄρατε ἀπ’ αὐτοῦ τὴν μνᾶν καὶ δότε τῷ τὰς δέκα μνᾶς ἔχοντι
42N	19	25		26030	καὶ εἶπαν αὐτῷ Κύριε ἔχει δέκα μνᾶς
42N	19	26		26040	λέγω ὑμῖν ὅτι παντὶ τῷ ἔχοντι δοθήσεται ἀπὸ δὲ τοῦ μὴ ἔχοντος καὶ ὃ ἔχει ἀρθήσεται
42N	19	27		26050	πλὴν τοὺς ἐχθρούς μου τούτους τοὺς μὴ θελήσαντάς με βασιλεῦσαι ἐπ’ αὐτοὺς ἀγάγετε ὧδε καὶ κατασφάξατε αὐτοὺς ἔμπροσθέν μου
42N	19	28		26060	Καὶ εἰπὼν ταῦτα ἐπορεύετο ἔμπροσθεν ἀναβαίνων εἰς Ἱεροσόλυμα
42N	19	29		26070	Καὶ ἐγένετο ὡς ἤγγισεν εἰς Βηθφαγὴ καὶ Βηθανίαν πρὸς τὸ ὄρος τὸ καλούμενον Ἐλαιῶν ἀπέστειλεν δύο τῶν μαθητῶν
42N	19	30		26080	λέγων Ὑπάγετε εἰς τὴν κατέναντι κώμην ἐν ᾗ εἰσπορευόμενοι εὑρήσετε πῶλον δεδεμένον ἐφ’ ὃν οὐδεὶς πώποτε ἀνθρώπων ἐκάθισεν καὶ λύσαντες αὐτὸν ἀγάγετε
42N	19	31		26090	καὶ ἐάν τις ὑμᾶς ἐρωτᾷ Διὰ τί λύετε οὕτως ἐρεῖτε ὅτι Ὁ κύριος αὐτοῦ χρείαν ἔχει
42N	19	32		26100	ἀπελθόντες δὲ οἱ ἀπεσταλμένοι εὗρον καθὼς εἶπεν αὐτοῖς
42N	19	33		26110	λυόντων δὲ αὐτῶν τὸν πῶλον εἶπαν οἱ κύριοι αὐτοῦ πρὸς αὐτούς Τί λύετε τὸν πῶλον
42N	19	34		26120	οἱ δὲ εἶπαν ὅτι Ὁ κύριος αὐτοῦ χρείαν ἔχει
42N	19	35		26130	καὶ ἤγαγον αὐτὸν πρὸς τὸν Ἰησοῦν καὶ ἐπιρίψαντες αὐτῶν τὰ ἱμάτια ἐπὶ τὸν πῶλον ἐπεβίβασαν τὸν Ἰησοῦν
42N	19	36		26140	πορευομένου δὲ αὐτοῦ ὑπεστρώννυον τὰ ἱμάτια ἑαυτῶν ἐν τῇ ὁδῷ
42N	19	37		26150	ἐγγίζοντος δὲ αὐτοῦ ἤδη πρὸς τῇ καταβάσει τοῦ Ὄρους τῶν Ἐλαιῶν ἤρξαντο ἅπαν τὸ πλῆθος τῶν μαθητῶν χαίροντες αἰνεῖν τὸν θεὸν φωνῇ μεγάλῃ περὶ πασῶν ὧν εἶδον δυνάμεων
42N	19	38		26160	λέγοντες Εὐλογημένος ὁ ἐρχόμενος βασιλεὺς ἐν ὀνόματι κυρίου ἐν οὐρανῷ εἰρήνη καὶ δόξα ἐν ὑψίστοις
42N	19	39		26170	καί τινες τῶν Φαρισαίων ἀπὸ τοῦ ὄχλου εἶπαν πρὸς αὐτόν Διδάσκαλε ἐπιτίμησον τοῖς μαθηταῖς σου
42N	19	40		26180	καὶ ἀποκριθεὶς εἶπεν Λέγω ὑμῖν ὅτι ἐὰν οὗτοι σιωπήσουσιν οἱ λίθοι κράξουσιν
42N	19	41		26190	Καὶ ὡς ἤγγισεν ἰδὼν τὴν πόλιν ἔκλαυσεν ἐπ’ αὐτήν
42N	19	42		26200	λέγων ὅτι Εἰ ἔγνως ἐν τῇ ἡμέρᾳ ταύτῃ καὶ σὺ τὰ πρὸς εἰρήνην νῦν δὲ ἐκρύβη ἀπὸ ὀφθαλμῶν σου
42N	19	43		26210	ὅτι ἥξουσιν ἡμέραι ἐπὶ σὲ καὶ παρεμβαλοῦσιν οἱ ἐχθροί σου χάρακά σοι καὶ περικυκλώσουσίν σε καὶ συνέξουσίν σε πάντοθεν
42N	19	44		26220	καὶ ἐδαφιοῦσίν σε καὶ τὰ τέκνα σου ἐν σοί καὶ οὐκ ἀφήσουσιν λίθον ἐπὶ λίθον ἐν σοί ἀνθ’ ὧν οὐκ ἔγνως τὸν καιρὸν τῆς ἐπισκοπῆς σου
42N	19	45		26230	Καὶ εἰσελθὼν εἰς τὸ ἱερὸν ἤρξατο ἐκβάλλειν τοὺς πωλοῦντας
42N	19	46		26240	λέγων αὐτοῖς Γέγραπται Καὶ ἔσται ὁ οἶκός μου οἶκος προσευχῆς ὑμεῖς δὲ αὐτὸν ἐποιήσατε σπήλαιον λῃστῶν
42N	19	47		26250	Καὶ ἦν διδάσκων τὸ καθ’ ἡμέραν ἐν τῷ ἱερῷ οἱ δὲ ἀρχιερεῖς καὶ οἱ γραμματεῖς ἐζήτουν αὐτὸν ἀπολέσαι καὶ οἱ πρῶτοι τοῦ λαοῦ
42N	19	48		26260	καὶ οὐχ εὕρισκον τὸ τί ποιήσωσιν ὁ λαὸς γὰρ ἅπας ἐξεκρέματο αὐτοῦ ἀκούων
42N	20	1		26270	Καὶ ἐγένετο ἐν μιᾷ τῶν ἡμερῶν διδάσκοντος αὐτοῦ τὸν λαὸν ἐν τῷ ἱερῷ καὶ εὐαγγελιζομένου ἐπέστησαν οἱ ἀρχιερεῖς καὶ οἱ γραμματεῖς σὺν τοῖς πρεσβυτέροις
42N	20	2		26280	καὶ εἶπαν λέγοντες πρὸς αὐτόν Εἰπὸν ἡμῖν ἐν ποίᾳ ἐξουσίᾳ ταῦτα ποιεῖς ἢ τίς ἐστιν ὁ δούς σοι τὴν ἐξουσίαν ταύτην
42N	20	3		26290	ἀποκριθεὶς δὲ εἶπεν πρὸς αὐτούς Ἐρωτήσω ὑμᾶς κἀγὼ λόγον καὶ εἴπατέ μοι
42N	20	4		26300	Τὸ βάπτισμα Ἰωάννου ἐξ οὐρανοῦ ἦν ἢ ἐξ ἀνθρώπων
42N	20	5		26310	οἱ δὲ συνελογίσαντο πρὸς ἑαυτοὺς λέγοντες ὅτι Ἐὰν εἴπωμεν Ἐξ οὐρανοῦ ἐρεῖ Διὰ τί οὐκ ἐπιστεύσατε αὐτῷ
42N	20	6		26320	ἐὰν δὲ εἴπωμεν Ἐξ ἀνθρώπων ὁ λαὸς ἅπας καταλιθάσει ἡμᾶς πεπεισμένος γάρ ἐστιν Ἰωάννην προφήτην εἶναι
42N	20	7		26330	καὶ ἀπεκρίθησαν μὴ εἰδέναι πόθεν
42N	20	8		26340	καὶ ὁ Ἰησοῦς εἶπεν αὐτοῖς Οὐδὲ ἐγὼ λέγω ὑμῖν ἐν ποίᾳ ἐξουσίᾳ ταῦτα ποιῶ
42N	20	9		26350	Ἤρξατο δὲ πρὸς τὸν λαὸν λέγειν τὴν παραβολὴν ταύτην Ἄνθρωπος ἐφύτευσεν ἀμπελῶνα καὶ ἐξέδετο αὐτὸν γεωργοῖς καὶ ἀπεδήμησεν χρόνους ἱκανούς
42N	20	10		26360	καὶ καιρῷ ἀπέστειλεν πρὸς τοὺς γεωργοὺς δοῦλον ἵνα ἀπὸ τοῦ καρποῦ τοῦ ἀμπελῶνος δώσουσιν αὐτῷ οἱ δὲ γεωργοὶ ἐξαπέστειλαν αὐτὸν δείραντες κενόν
42N	20	11		26370	καὶ προσέθετο ἕτερον πέμψαι δοῦλον οἱ δὲ κἀκεῖνον δείραντες καὶ ἀτιμάσαντες ἐξαπέστειλαν κενόν
42N	20	12		26380	καὶ προσέθετο τρίτον πέμψαι οἱ δὲ καὶ τοῦτον τραυματίσαντες ἐξέβαλον
42N	20	13		26390	εἶπεν δὲ ὁ κύριος τοῦ ἀμπελῶνος Τί ποιήσω πέμψω τὸν υἱόν μου τὸν ἀγαπητόν ἴσως τοῦτον ἐντραπήσονται
42N	20	14		26400	ἰδόντες δὲ αὐτὸν οἱ γεωργοὶ διελογίζοντο πρὸς ἀλλήλους λέγοντες Οὗτός ἐστιν ὁ κληρονόμος ἀποκτείνωμεν αὐτόν ἵνα ἡμῶν γένηται ἡ κληρονομία
42N	20	15		26410	καὶ ἐκβαλόντες αὐτὸν ἔξω τοῦ ἀμπελῶνος ἀπέκτειναν τί οὖν ποιήσει αὐτοῖς ὁ κύριος τοῦ ἀμπελῶνος
42N	20	16		26420	ἐλεύσεται καὶ ἀπολέσει τοὺς γεωργοὺς τούτους καὶ δώσει τὸν ἀμπελῶνα ἄλλοις ἀκούσαντες δὲ εἶπαν Μὴ γένοιτο
42N	20	17		26430	ὁ δὲ ἐμβλέψας αὐτοῖς εἶπεν Τί οὖν ἐστιν τὸ γεγραμμένον τοῦτο Λίθον ὃν ἀπεδοκίμασαν οἱ οἰκοδομοῦντες οὗτος ἐγενήθη εἰς κεφαλὴν γωνίας
42N	20	18		26440	πᾶς ὁ πεσὼν ἐπ’ ἐκεῖνον τὸν λίθον συνθλασθήσεται ἐφ’ ὃν δ’ ἂν πέσῃ λικμήσει αὐτόν
42N	20	19		26450	καὶ ἐζήτησαν οἱ γραμματεῖς καὶ οἱ ἀρχιερεῖς ἐπιβαλεῖν ἐπ’ αὐτὸν τὰς χεῖρας ἐν αὐτῇ τῇ ὥρᾳ καὶ ἐφοβήθησαν τὸν λαόν ἔγνωσαν γὰρ ὅτι πρὸς αὐτοὺς εἶπεν τὴν παραβολὴν ταύτην
42N	20	20		26460	Καὶ παρατηρήσαντες ἀπέστειλαν ἐγκαθέτους ὑποκρινομένους ἑαυτοὺς δικαίους εἶναι ἵνα ἐπιλάβωνται αὐτοῦ λόγου ὥστε παραδοῦναι αὐτὸν τῇ ἀρχῇ καὶ τῇ ἐξουσίᾳ τοῦ ἡγεμόνος
42N	20	21		26470	καὶ ἐπηρώτησαν αὐτὸν λέγοντες Διδάσκαλε οἴδαμεν ὅτι ὀρθῶς λέγεις καὶ διδάσκεις καὶ οὐ λαμβάνεις πρόσωπον ἀλλ’ ἐπ’ ἀληθείας τὴν ὁδὸν τοῦ θεοῦ διδάσκεις
42N	20	22		26480	ἔξεστιν ἡμᾶς Καίσαρι φόρον δοῦναι ἢ οὔ
42N	20	23		26490	κατανοήσας δὲ αὐτῶν τὴν πανουργίαν εἶπεν πρὸς αὐτούς
42N	20	24		26500	Δείξατέ μοι δηνάριον τίνος ἔχει εἰκόνα καὶ ἐπιγραφήν ἀποκριθέντες δὲ εἶπαν Καίσαρος
42N	20	25		26510	ὁ δὲ εἶπεν πρὸς αὐτούς Τοίνυν ἀπόδοτε τὰ Καίσαρος Καίσαρι καὶ τὰ τοῦ θεοῦ τῷ θεῷ
42N	20	26		26520	καὶ οὐκ ἴσχυσαν ἐπιλαβέσθαι τοῦ ῥήματος ἐναντίον τοῦ λαοῦ καὶ θαυμάσαντες ἐπὶ τῇ ἀποκρίσει αὐτοῦ ἐσίγησαν
42N	20	27		26530	Προσελθόντες δέ τινες τῶν Σαδδουκαίων οἱ ἀντιλέγοντες ἀνάστασιν μὴ εἶναι ἐπηρώτησαν αὐτὸν
42N	20	28		26540	λέγοντες Διδάσκαλε Μωϋσῆς ἔγραψεν ἡμῖν ἐάν τινος ἀδελφὸς ἀποθάνῃ ἔχων γυναῖκα καὶ οὗτος ἄτεκνος ᾖ ἵνα λάβῃ ὁ ἀδελφὸς αὐτοῦ τὴν γυναῖκα καὶ ἐξαναστήσῃ σπέρμα τῷ ἀδελφῷ αὐτοῦ
42N	20	29		26550	ἑπτὰ οὖν ἀδελφοὶ ἦσαν καὶ ὁ πρῶτος λαβὼν γυναῖκα ἀπέθανεν ἄτεκνος
42N	20	30		26560	καὶ ὁ δεύτερος
42N	20	31		26570	καὶ ὁ τρίτος ἔλαβεν αὐτήν ὡσαύτως δὲ καὶ οἱ ἑπτὰ οὐ κατέλιπον τέκνα καὶ ἀπέθανον
42N	20	32		26580	ὕστερον καὶ ἡ γυνὴ ἀπέθανεν
42N	20	33		26590	ἡ γυνὴ οὖν ἐν τῇ ἀναστάσει τίνος αὐτῶν γίνεται γυνή οἱ γὰρ ἑπτὰ ἔσχον αὐτὴν γυναῖκα
42N	20	34		26600	Καὶ εἶπεν αὐτοῖς ὁ Ἰησοῦς Οἱ υἱοὶ τοῦ αἰῶνος τούτου γαμοῦσιν καὶ γαμίσκονται
42N	20	35		26610	οἱ δὲ καταξιωθέντες τοῦ αἰῶνος ἐκείνου τυχεῖν καὶ τῆς ἀναστάσεως τῆς ἐκ νεκρῶν οὔτε γαμοῦσιν οὔτε γαμίζονται
42N	20	36		26620	οὐδὲ γὰρ ἀποθανεῖν ἔτι δύνανται ἰσάγγελοι γάρ εἰσιν καὶ υἱοί εἰσιν θεοῦ τῆς ἀναστάσεως υἱοὶ ὄντες
42N	20	37		26630	ὅτι δὲ ἐγείρονται οἱ νεκροὶ καὶ Μωϋσῆς ἐμήνυσεν ἐπὶ τῆς βάτου ὡς λέγει κύριον τὸν θεὸν Ἀβραὰμ καὶ θεὸν Ἰσαὰκ καὶ θεὸν Ἰακώβ
42N	20	38		26640	θεὸς δὲ οὐκ ἔστιν νεκρῶν ἀλλὰ ζώντων πάντες γὰρ αὐτῷ ζῶσιν
42N	20	39		26650	ἀποκριθέντες δέ τινες τῶν γραμματέων εἶπαν Διδάσκαλε καλῶς εἶπας
42N	20	40		26660	οὐκέτι γὰρ ἐτόλμων ἐπερωτᾶν αὐτὸν οὐδέν
42N	20	41		26670	Εἶπεν δὲ πρὸς αὐτούς Πῶς λέγουσιν τὸν χριστὸν εἶναι Δαυὶδ υἱόν
42N	20	42		26680	αὐτὸς γὰρ Δαυὶδ λέγει ἐν βίβλῳ ψαλμῶν Εἶπεν κύριος τῷ κυρίῳ μου Κάθου ἐκ δεξιῶν μου
